publisher,mobility_type,conversion_country,country_code_by_phone,asset_country,attribution_type,platform,duration_install_to_activation,conversions,month
PublisherT,Private Hire,DE,DE,DE,install,android,<24h,6,2022-01-01
PublisherT,Private Hire,DE,DE,DE,install,android,<2h,4,2022-01-01
PublisherT,Private Hire,DE,DE,DE,install,ios,<24h,51,2022-01-01
PublisherT,Private Hire,DE,DE,DE,install,ios,<2h,64,2022-01-01
PublisherT,Private Hire,DE,IT,DE,install,ios,<2h,1,2022-01-01
PublisherT,Private Hire,DE,UK,DE,install,ios,<24h,1,2022-01-01
PublisherT,Private Hire,DE,ES,DE,install,ios,<2h,1,2022-01-01
PublisherT,Private Hire,DE,PL,DE,install,ios,<2h,1,2022-01-01
PublisherT,Private Hire,DE,SE,DE,install,ios,<2h,1,2022-01-01
PublisherT,Private Hire,DE,#N/A,DE,install,ios,<24h,6,2022-01-01
PublisherT,Private Hire,DE,#N/A,DE,install,ios,<2h,9,2022-01-01
PublisherA,Other,IT,DE,DE,install,No Device,<2h,2,2022-01-01
PublisherA,Private Hire,IT,DE,DE,install,No Device,<2h,2,2022-01-01
PublisherA,Private Hire,IT,DE,DE,install,android,<24h,1,2022-01-01
PublisherA,Private Hire,IT,DE,DE,install,android,<2h,10,2022-01-01
PublisherA,Private Hire,IT,DE,DE,install,android,>24h,1,2022-01-01
PublisherA,Private Hire,IT,IT,DE,install,android,<2h,2,2022-01-01
PublisherA,Private Hire,IT,DE,DE,install,ios,<2h,2,2022-01-01
PublisherB,Other,IT,DE,DE,install,No Device,<2h,1,2022-01-01
PublisherB,Other,IT,DE,DE,install,No Device,no data,1,2022-01-01
PublisherB,Private Hire,IT,DE,DE,install,No Device,<2h,7,2022-01-01
PublisherB,Private Hire,IT,DE,DE,install,No Device,no data,8,2022-01-01
PublisherB,Private Hire,IT,IT,DE,install,No Device,no data,2,2022-01-01
PublisherB,Private Hire,IT,DE,DE,install,ios,<24h,1,2022-01-01
PublisherB,Private Hire,IT,DE,DE,install,ios,<2h,25,2022-01-01
PublisherB,Private Hire,IT,DE,DE,install,ios,>24h,2,2022-01-01
PublisherB,Private Hire,IT,DE,DE,install,ios,no data,77,2022-01-01
PublisherB,Private Hire,IT,IT,DE,install,ios,<2h,2,2022-01-01
PublisherB,Private Hire,IT,IT,DE,install,ios,no data,1,2022-01-01
PublisherB,Private Hire,IT,UK,DE,install,ios,<2h,1,2022-01-01
PublisherB,Private Hire,IT,#N/A,DE,install,ios,no data,1,2022-01-01
PublisherF,Private Hire,IT,DE,DE,install,ios,<24h,1,2022-01-01
PublisherF,Private Hire,IT,DE,DE,install,ios,<2h,1,2022-01-01
PublisherF,Private Hire,IT,DE,DE,install,ios,>24h,1,2022-01-01
PublisherI,Private Hire,IT,DE,DE,install,No Device,<24h,1,2022-01-01
PublisherI,Private Hire,IT,DE,DE,install,No Device,<2h,1,2022-01-01
PublisherI,Private Hire,IT,IT,DE,install,ios,<24h,1,2022-01-01
PublisherI,Private Hire,IT,#N/A,DE,install,ios,<24h,1,2022-01-01
PublisherI,Private Hire,IT,#N/A,DE,install,ios,<2h,2,2022-01-01
PublisherI,Private Hire,IT,DE,DE,retargeting,No Device,<2h,1,2022-01-01
PublisherI,Private Hire,IT,DE,DE,retargeting,android,<24h,4,2022-01-01
PublisherI,Private Hire,IT,IT,DE,retargeting,android,<2h,1,2022-01-01
PublisherK,Private Hire,IT,DE,DE,install,ios,<24h,1,2022-01-01
PublisherK,Private Hire,IT,UK,DE,install,ios,<24h,1,2022-01-01
PublisherK,Private Hire,IT,#N/A,DE,install,ios,<24h,1,2022-01-01
PublisherS,Other,IT,DE,DE,install,No Device,<24h,3,2022-01-01
PublisherS,Other,IT,DE,DE,install,No Device,<2h,10,2022-01-01
PublisherS,Private Hire,IT,DE,DE,install,No Device,<24h,1,2022-01-01
PublisherS,Private Hire,IT,DE,DE,install,No Device,<2h,8,2022-01-01
PublisherS,Private Hire,IT,DE,DE,install,No Device,>24h,1,2022-01-01
PublisherS,Private Hire,IT,DE,DE,install,ios,<24h,20,2022-01-01
PublisherS,Private Hire,IT,DE,DE,install,ios,<2h,84,2022-01-01
PublisherS,Private Hire,IT,DE,DE,install,ios,>24h,1,2022-01-01
PublisherS,Private Hire,IT,IT,DE,install,ios,<2h,3,2022-01-01
PublisherS,Private Hire,IT,GR,DE,install,ios,<2h,1,2022-01-01
PublisherS,Private Hire,IT,UK,DE,install,ios,<2h,1,2022-01-01
PublisherS,Private Hire,IT,PL,DE,install,ios,<2h,1,2022-01-01
PublisherS,Private Hire,IT,PT,DE,install,ios,<2h,1,2022-01-01
PublisherS,Private Hire,IT,#N/A,DE,install,ios,<2h,3,2022-01-01
PublisherT,Private Hire,IT,#N/A,DE,install,No Device,<24h,1,2022-01-01
PublisherT,Private Hire,IT,DE,DE,install,android,<2h,1,2022-01-01
PublisherT,Private Hire,IT,DE,DE,install,ios,<24h,1,2022-01-01
PublisherT,Private Hire,IT,DE,DE,install,ios,<2h,4,2022-01-01
PublisherT,Private Hire,IT,IT,DE,install,ios,<24h,1,2022-01-01
PublisherT,Private Hire,IT,#N/A,DE,install,ios,<24h,2,2022-01-01
PublisherT,Private Hire,IT,#N/A,DE,install,ios,<2h,1,2022-01-01
PublisherA,TAXI,GR,DE,DE,install,android,<2h,3,2022-01-01
PublisherA,TAXI,GR,ES,DE,install,android,<2h,1,2022-01-01
PublisherA,TAXI,GR,#N/A,DE,install,android,<2h,1,2022-01-01
PublisherB,Other,GR,DE,DE,install,No Device,<2h,3,2022-01-01
PublisherB,TAXI,GR,DE,DE,install,ios,<2h,10,2022-01-01
PublisherB,TAXI,GR,DE,DE,install,ios,no data,14,2022-01-01
PublisherB,TAXI,GR,IT,DE,install,ios,no data,1,2022-01-01
PublisherB,TAXI,GR,GR,DE,install,ios,no data,1,2022-01-01
PublisherI,TAXI,GR,DE,DE,install,ios,<2h,3,2022-01-01
PublisherI,TAXI,GR,DE,DE,retargeting,android,<24h,1,2022-01-01
PublisherK,TAXI,GR,DE,DE,install,ios,<2h,1,2022-01-01
PublisherK,TAXI,GR,GR,DE,install,ios,<24h,2,2022-01-01
PublisherS,Other,GR,DE,DE,install,No Device,<2h,1,2022-01-01
PublisherS,TAXI,GR,DE,DE,install,No Device,<2h,1,2022-01-01
PublisherS,TAXI,GR,DE,DE,install,ios,<24h,6,2022-01-01
PublisherS,TAXI,GR,DE,DE,install,ios,<2h,20,2022-01-01
PublisherS,TAXI,GR,DE,DE,install,ios,>24h,1,2022-01-01
PublisherS,TAXI,GR,ES,DE,install,ios,<24h,1,2022-01-01
PublisherS,TAXI,GR,#N/A,DE,install,ios,<24h,1,2022-01-01
PublisherS,TAXI,GR,#N/A,DE,install,ios,>24h,1,2022-01-01
PublisherS,Private Hire,GR,DE,DE,install,ios,<24h,1,2022-01-01
PublisherS,Private Hire,GR,GR,DE,install,ios,<24h,1,2022-01-01
PublisherT,TAXI,GR,DE,DE,install,ios,<24h,1,2022-01-01
PublisherT,TAXI,GR,DE,DE,install,ios,<2h,2,2022-01-01
PublisherT,TAXI,GR,GR,DE,install,ios,<24h,1,2022-01-01
PublisherA,Other,UK,DE,DE,install,android,<2h,1,2022-01-01
PublisherA,TAXI,UK,DE,DE,install,No Device,<2h,1,2022-01-01
PublisherA,TAXI,UK,DE,DE,install,android,<2h,2,2022-01-01
PublisherA,TAXI,UK,#N/A,DE,install,android,<2h,1,2022-01-01
PublisherA,TAXI,UK,DE,DE,install,ios,<2h,1,2022-01-01
PublisherB,Other,UK,DE,DE,install,No Device,no data,2,2022-01-01
PublisherB,Other,UK,DE,DE,install,ios,<24h,1,2022-01-01
PublisherB,Other,UK,DE,DE,install,ios,<2h,2,2022-01-01
PublisherB,Other,UK,DE,DE,install,ios,no data,1,2022-01-01
PublisherB,TAXI,UK,DE,DE,install,No Device,<2h,1,2022-01-01
PublisherB,TAXI,UK,DE,DE,install,No Device,no data,5,2022-01-01
PublisherB,TAXI,UK,UK,DE,install,No Device,no data,1,2022-01-01
PublisherB,TAXI,UK,DE,DE,install,ios,<2h,5,2022-01-01
PublisherB,TAXI,UK,DE,DE,install,ios,no data,17,2022-01-01
PublisherB,TAXI,UK,UK,DE,install,ios,<2h,1,2022-01-01
PublisherB,Private Hire,UK,DE,DE,install,No Device,no data,1,2022-01-01
PublisherB,Private Hire,UK,DE,DE,install,ios,<24h,1,2022-01-01
PublisherB,Private Hire,UK,DE,DE,install,ios,<2h,1,2022-01-01
PublisherB,Private Hire,UK,DE,DE,install,ios,no data,2,2022-01-01
PublisherF,TAXI,UK,DE,DE,install,ios,<24h,2,2022-01-01
PublisherF,TAXI,UK,DE,DE,retargeting,android,<24h,1,2022-01-01
PublisherI,Other,UK,FR,DE,retargeting,android,<24h,1,2022-01-01
PublisherI,TAXI,UK,DE,DE,install,ios,<24h,1,2022-01-01
PublisherI,TAXI,UK,DE,DE,install,ios,<2h,1,2022-01-01
PublisherI,TAXI,UK,DE,DE,retargeting,No Device,<2h,1,2022-01-01
PublisherI,TAXI,UK,DE,DE,retargeting,android,<24h,1,2022-01-01
PublisherI,TAXI,UK,DE,DE,retargeting,android,<2h,1,2022-01-01
PublisherI,Private Hire,UK,DE,DE,retargeting,android,<2h,1,2022-01-01
PublisherK,TAXI,UK,DE,DE,install,ios,<2h,1,2022-01-01
PublisherK,TAXI,UK,UK,DE,install,ios,<24h,1,2022-01-01
PublisherK,TAXI,UK,#N/A,DE,install,ios,<24h,1,2022-01-01
PublisherS,Other,UK,DE,DE,install,ios,<2h,4,2022-01-01
PublisherS,TAXI,UK,DE,DE,install,No Device,<2h,3,2022-01-01
PublisherS,TAXI,UK,UK,DE,install,android,<24h,1,2022-01-01
PublisherS,TAXI,UK,DE,DE,install,ios,<24h,2,2022-01-01
PublisherS,TAXI,UK,DE,DE,install,ios,<2h,17,2022-01-01
PublisherS,TAXI,UK,DE,DE,install,ios,>24h,1,2022-01-01
PublisherS,TAXI,UK,UK,DE,install,ios,<24h,2,2022-01-01
PublisherS,TAXI,UK,UK,DE,install,ios,<2h,1,2022-01-01
PublisherS,Private Hire,UK,DE,DE,install,ios,<2h,1,2022-01-01
PublisherS,Private Hire,UK,UK,DE,install,ios,<24h,1,2022-01-01
PublisherT,Other,UK,#N/A,DE,install,ios,<24h,1,2022-01-01
PublisherT,TAXI,UK,DE,DE,install,ios,<2h,1,2022-01-01
PublisherA,Private Hire,FR,DE,DE,install,android,<2h,2,2022-01-01
PublisherB,Private Hire,FR,DE,DE,install,No Device,no data,1,2022-01-01
PublisherB,Private Hire,FR,FR,DE,install,No Device,no data,1,2022-01-01
PublisherB,Private Hire,FR,DE,DE,install,ios,<2h,10,2022-01-01
PublisherB,Private Hire,FR,DE,DE,install,ios,no data,29,2022-01-01
PublisherB,Private Hire,FR,IT,DE,install,ios,no data,1,2022-01-01
PublisherB,Private Hire,FR,FR,DE,install,ios,<24h,1,2022-01-01
PublisherB,Private Hire,FR,FR,DE,install,ios,>24h,1,2022-01-01
PublisherB,Private Hire,FR,FR,DE,install,ios,no data,13,2022-01-01
PublisherF,Private Hire,FR,DE,DE,install,android,<2h,1,2022-01-01
PublisherF,Private Hire,FR,DE,DE,install,ios,<2h,1,2022-01-01
PublisherF,Private Hire,FR,FR,DE,install,ios,<24h,1,2022-01-01
PublisherI,Private Hire,FR,DE,DE,install,ios,<2h,1,2022-01-01
PublisherI,Private Hire,FR,FR,DE,install,ios,<24h,1,2022-01-01
PublisherI,Private Hire,FR,#N/A,DE,install,ios,<2h,2,2022-01-01
PublisherI,Private Hire,FR,FR,DE,retargeting,No Device,<24h,1,2022-01-01
PublisherI,Private Hire,FR,DE,DE,retargeting,android,<24h,2,2022-01-01
PublisherI,Private Hire,FR,DE,DE,retargeting,android,<2h,3,2022-01-01
PublisherI,Private Hire,FR,FR,DE,retargeting,android,<24h,3,2022-01-01
PublisherI,Private Hire,FR,FR,DE,retargeting,android,<2h,1,2022-01-01
PublisherK,Private Hire,FR,DE,DE,install,ios,<24h,1,2022-01-01
PublisherS,Other,FR,DE,DE,install,No Device,<24h,1,2022-01-01
PublisherS,Other,FR,DE,DE,install,No Device,<2h,1,2022-01-01
PublisherS,Private Hire,FR,DE,DE,install,No Device,<2h,2,2022-01-01
PublisherS,Private Hire,FR,DE,DE,install,ios,<24h,10,2022-01-01
PublisherS,Private Hire,FR,DE,DE,install,ios,<2h,18,2022-01-01
PublisherS,Private Hire,FR,DE,DE,install,ios,>24h,1,2022-01-01
PublisherS,Private Hire,FR,FR,DE,install,ios,<24h,5,2022-01-01
PublisherS,Private Hire,FR,FR,DE,install,ios,<2h,4,2022-01-01
PublisherT,Private Hire,FR,#N/A,DE,install,No Device,<2h,1,2022-01-01
PublisherT,Private Hire,FR,DE,DE,install,android,<24h,1,2022-01-01
PublisherT,Private Hire,FR,FR,DE,install,ios,<24h,1,2022-01-01
PublisherA,Private Hire,IE,DE,DE,install,No Device,<2h,1,2022-01-01
PublisherA,Private Hire,IE,DE,DE,install,android,<2h,3,2022-01-01
PublisherA,Private Hire,IE,DE,DE,install,android,>24h,1,2022-01-01
PublisherB,Private Hire,IE,DE,DE,install,No Device,<2h,1,2022-01-01
PublisherB,Private Hire,IE,DE,DE,install,No Device,no data,6,2022-01-01
PublisherB,Private Hire,IE,IE,DE,install,No Device,no data,1,2022-01-01
PublisherB,Private Hire,IE,#N/A,DE,install,No Device,no data,1,2022-01-01
PublisherB,Private Hire,IE,DE,DE,install,ios,<2h,8,2022-01-01
PublisherB,Private Hire,IE,DE,DE,install,ios,no data,27,2022-01-01
PublisherB,Private Hire,IE,IE,DE,install,ios,<2h,2,2022-01-01
PublisherB,Private Hire,IE,IE,DE,install,ios,no data,2,2022-01-01
PublisherB,Private Hire,IE,PL,DE,install,ios,<2h,1,2022-01-01
PublisherB,Private Hire,IE,#N/A,DE,install,ios,<2h,1,2022-01-01
PublisherB,Private Hire,IE,#N/A,DE,install,ios,no data,1,2022-01-01
PublisherF,Private Hire,IE,DE,DE,install,ios,<24h,1,2022-01-01
PublisherF,Private Hire,IE,DE,DE,install,ios,<2h,1,2022-01-01
PublisherI,Private Hire,IE,DE,DE,install,ios,<2h,1,2022-01-01
PublisherI,Private Hire,IE,UK,DE,install,ios,<2h,1,2022-01-01
PublisherI,Private Hire,IE,DE,DE,retargeting,android,<24h,2,2022-01-01
PublisherI,Private Hire,IE,DE,DE,retargeting,android,<2h,1,2022-01-01
PublisherK,Private Hire,IE,PL,DE,install,ios,<2h,1,2022-01-01
PublisherS,Private Hire,IE,DE,DE,install,No Device,<2h,6,2022-01-01
PublisherS,Private Hire,IE,DE,DE,install,No Device,>24h,2,2022-01-01
PublisherS,Private Hire,IE,DE,DE,install,ios,<24h,6,2022-01-01
PublisherS,Private Hire,IE,DE,DE,install,ios,<2h,23,2022-01-01
PublisherS,Private Hire,IE,DE,DE,install,ios,>24h,1,2022-01-01
PublisherS,Private Hire,IE,IE,DE,install,ios,>24h,1,2022-01-01
PublisherS,Private Hire,IE,#N/A,DE,install,ios,<2h,1,2022-01-01
PublisherT,Private Hire,IE,DE,DE,install,No Device,<2h,1,2022-01-01
PublisherT,Private Hire,IE,DE,DE,install,ios,<24h,2,2022-01-01
PublisherT,Private Hire,IE,DE,DE,install,ios,<2h,1,2022-01-01
PublisherT,Private Hire,IE,IT,DE,install,ios,<2h,2,2022-01-01
PublisherT,Private Hire,IE,IE,DE,install,ios,<24h,1,2022-01-01
PublisherA,Other,ES,DE,DE,install,No Device,<2h,1,2022-01-01
PublisherA,Private Hire,ES,DE,DE,install,android,<24h,1,2022-01-01
PublisherA,Private Hire,ES,DE,DE,install,android,<2h,6,2022-01-01
PublisherA,Private Hire,ES,DE,DE,install,android,>24h,1,2022-01-01
PublisherA,Private Hire,ES,#N/A,DE,install,android,<2h,1,2022-01-01
PublisherA,Private Hire,ES,DE,DE,retargeting,No Device,<24h,1,2022-01-01
PublisherA,Private Hire,ES,DE,DE,retargeting,android,<2h,1,2022-01-01
PublisherB,Other,ES,DE,DE,install,No Device,<2h,2,2022-01-01
PublisherB,Private Hire,ES,DE,DE,install,No Device,<2h,2,2022-01-01
PublisherB,Private Hire,ES,DE,DE,install,No Device,no data,2,2022-01-01
PublisherB,Private Hire,ES,PL,DE,install,No Device,no data,1,2022-01-01
PublisherB,Private Hire,ES,DE,DE,install,ios,<2h,6,2022-01-01
PublisherB,Private Hire,ES,DE,DE,install,ios,no data,14,2022-01-01
PublisherB,Private Hire,ES,ES,DE,install,ios,no data,1,2022-01-01
PublisherB,Private Hire,ES,#N/A,DE,install,ios,<2h,1,2022-01-01
PublisherB,Private Hire,ES,#N/A,DE,install,ios,no data,2,2022-01-01
PublisherF,Private Hire,ES,DE,DE,install,ios,<2h,1,2022-01-01
PublisherI,Private Hire,ES,DE,DE,retargeting,android,<24h,3,2022-01-01
PublisherI,Private Hire,ES,DE,DE,retargeting,android,<2h,2,2022-01-01
PublisherI,Private Hire,ES,UK,DE,retargeting,android,<24h,1,2022-01-01
PublisherK,Private Hire,ES,DE,DE,install,ios,<2h,1,2022-01-01
PublisherK,Private Hire,ES,#N/A,DE,install,ios,<2h,1,2022-01-01
PublisherS,Other,ES,DE,DE,install,No Device,<24h,1,2022-01-01
PublisherS,Private Hire,ES,DE,DE,install,No Device,<24h,1,2022-01-01
PublisherS,Private Hire,ES,DE,DE,install,No Device,<2h,3,2022-01-01
PublisherS,Private Hire,ES,DE,DE,install,No Device,>24h,1,2022-01-01
PublisherS,Private Hire,ES,ES,DE,install,No Device,<24h,1,2022-01-01
PublisherS,Private Hire,ES,DE,DE,install,ios,<24h,5,2022-01-01
PublisherS,Private Hire,ES,DE,DE,install,ios,<2h,22,2022-01-01
PublisherS,Private Hire,ES,DE,DE,install,ios,>24h,1,2022-01-01
PublisherS,Private Hire,ES,IT,DE,install,ios,<24h,1,2022-01-01
PublisherS,Private Hire,ES,IT,DE,install,ios,<2h,1,2022-01-01
PublisherS,Private Hire,ES,UK,DE,install,ios,<24h,1,2022-01-01
PublisherS,Private Hire,ES,#N/A,DE,install,ios,<24h,1,2022-01-01
PublisherS,Private Hire,ES,#N/A,DE,install,ios,<2h,1,2022-01-01
PublisherT,Private Hire,ES,DE,DE,install,ios,<24h,1,2022-01-01
PublisherA,Other,PL,DE,DE,install,No Device,<2h,1,2022-01-01
PublisherA,Other,PL,DE,DE,install,android,<2h,1,2022-01-01
PublisherA,Other,PL,PL,DE,install,android,<2h,1,2022-01-01
PublisherA,Private Hire,PL,DE,DE,install,No Device,<2h,1,2022-01-01
PublisherA,Private Hire,PL,DE,DE,install,android,<24h,1,2022-01-01
PublisherA,Private Hire,PL,DE,DE,install,android,<2h,2,2022-01-01
PublisherA,Private Hire,PL,DE,DE,install,android,>24h,1,2022-01-01
PublisherA,Private Hire,PL,UK,DE,install,android,<2h,1,2022-01-01
PublisherA,Private Hire,PL,PL,DE,install,android,<2h,1,2022-01-01
PublisherA,Private Hire,PL,DE,DE,install,ios,<2h,1,2022-01-01
PublisherB,Other,PL,DE,DE,install,No Device,<2h,2,2022-01-01
PublisherB,Other,PL,DE,DE,install,ios,<24h,1,2022-01-01
PublisherB,Other,PL,DE,DE,install,ios,<2h,3,2022-01-01
PublisherB,Other,PL,DE,DE,install,ios,no data,5,2022-01-01
PublisherB,Other,PL,#N/A,DE,install,ios,no data,1,2022-01-01
PublisherB,Private Hire,PL,DE,DE,install,No Device,no data,3,2022-01-01
PublisherB,Private Hire,PL,DE,DE,install,ios,<2h,8,2022-01-01
PublisherB,Private Hire,PL,DE,DE,install,ios,no data,22,2022-01-01
PublisherB,Private Hire,PL,PL,DE,install,ios,<2h,1,2022-01-01
PublisherB,Private Hire,PL,PL,DE,install,ios,no data,3,2022-01-01
PublisherF,Private Hire,PL,PL,DE,install,ios,<24h,1,2022-01-01
PublisherI,Other,PL,DE,DE,install,ios,<2h,1,2022-01-01
PublisherI,Other,PL,PL,DE,retargeting,android,<24h,1,2022-01-01
PublisherI,Private Hire,PL,PL,DE,install,ios,<24h,1,2022-01-01
PublisherI,Private Hire,PL,PL,DE,retargeting,android,<24h,4,2022-01-01
PublisherI,Private Hire,PL,PL,DE,retargeting,android,<2h,1,2022-01-01
PublisherI,Private Hire,PL,PL,DE,retargeting,android,>24h,1,2022-01-01
PublisherS,Other,PL,DE,DE,install,ios,<24h,1,2022-01-01
PublisherS,Other,PL,DE,DE,install,ios,<2h,2,2022-01-01
PublisherS,Other,PL,PL,DE,install,ios,<24h,1,2022-01-01
PublisherS,Private Hire,PL,DE,DE,install,No Device,<2h,2,2022-01-01
PublisherS,Private Hire,PL,DE,DE,install,ios,<24h,5,2022-01-01
PublisherS,Private Hire,PL,DE,DE,install,ios,<2h,20,2022-01-01
PublisherS,Private Hire,PL,PL,DE,install,ios,<24h,2,2022-01-01
PublisherS,Private Hire,PL,PL,DE,install,ios,<2h,3,2022-01-01
PublisherS,Private Hire,PL,#N/A,DE,install,ios,<24h,1,2022-01-01
PublisherS,Private Hire,PL,#N/A,DE,install,ios,<2h,2,2022-01-01
PublisherS,Private Hire,PL,#N/A,DE,install,ios,>24h,1,2022-01-01
PublisherT,Private Hire,PL,DE,DE,install,ios,<2h,1,2022-01-01
PublisherA,TAXI,PT,DE,DE,install,android,<2h,1,2022-01-01
PublisherA,TAXI,PT,DE,DE,install,ios,<2h,1,2022-01-01
PublisherA,TAXI,PT,DE,DE,retargeting,android,>24h,1,2022-01-01
PublisherB,TAXI,PT,DE,DE,install,No Device,no data,4,2022-01-01
PublisherB,TAXI,PT,DE,DE,install,ios,<2h,5,2022-01-01
PublisherB,TAXI,PT,DE,DE,install,ios,no data,15,2022-01-01
PublisherB,TAXI,PT,PT,DE,install,ios,no data,2,2022-01-01
PublisherB,Private Hire,PT,DE,DE,install,No Device,no data,1,2022-01-01
PublisherB,Private Hire,PT,DE,DE,install,ios,<24h,1,2022-01-01
PublisherB,Private Hire,PT,DE,DE,install,ios,<2h,2,2022-01-01
PublisherB,Private Hire,PT,DE,DE,install,ios,no data,3,2022-01-01
PublisherI,TAXI,PT,DE,DE,retargeting,android,<2h,2,2022-01-01
PublisherK,TAXI,PT,#N/A,DE,install,ios,<2h,1,2022-01-01
PublisherS,TAXI,PT,DE,DE,install,No Device,<2h,1,2022-01-01
PublisherS,TAXI,PT,DE,DE,install,ios,<24h,2,2022-01-01
PublisherS,TAXI,PT,DE,DE,install,ios,<2h,14,2022-01-01
PublisherA,Private Hire,AT,UK,UK,install,No Device,<2h,1,2022-01-01
PublisherA,Private Hire,AT,UK,UK,install,android,<2h,1,2022-01-01
PublisherB,Private Hire,AT,AT,UK,install,No Device,no data,1,2022-01-01
PublisherB,Private Hire,AT,UK,UK,install,ios,no data,4,2022-01-01
PublisherI,Private Hire,AT,FR,UK,retargeting,android,<24h,1,2022-01-01
PublisherK,Private Hire,AT,UK,UK,install,ios,<24h,1,2022-01-01
PublisherK,Private Hire,AT,UK,UK,install,ios,<2h,1,2022-01-01
PublisherS,Private Hire,AT,UK,UK,install,ios,<24h,1,2022-01-01
PublisherS,Private Hire,AT,UK,UK,install,ios,<2h,1,2022-01-01
PublisherA,TAXI,DE,DE,UK,install,android,<2h,1,2022-01-01
PublisherA,TAXI,DE,UK,UK,install,android,<2h,2,2022-01-01
PublisherA,TAXI,DE,UK,UK,retargeting,ios,<2h,1,2022-01-01
PublisherA,Private Hire,DE,UK,UK,install,android,<2h,4,2022-01-01
PublisherB,Other,DE,UK,UK,install,No Device,<2h,1,2022-01-01
PublisherB,Other,DE,UK,UK,install,ios,no data,2,2022-01-01
PublisherB,TAXI,DE,DE,UK,install,ios,no data,2,2022-01-01
PublisherB,TAXI,DE,UK,UK,install,ios,<2h,6,2022-01-01
PublisherB,TAXI,DE,UK,UK,install,ios,>24h,1,2022-01-01
PublisherB,TAXI,DE,UK,UK,install,ios,no data,14,2022-01-01
PublisherB,Private Hire,DE,UK,UK,install,No Device,<2h,1,2022-01-01
PublisherB,Private Hire,DE,UK,UK,install,No Device,no data,1,2022-01-01
PublisherB,Private Hire,DE,DE,UK,install,ios,no data,2,2022-01-01
PublisherB,Private Hire,DE,IT,UK,install,ios,no data,1,2022-01-01
PublisherB,Private Hire,DE,GR,UK,install,ios,<2h,1,2022-01-01
PublisherB,Private Hire,DE,UK,UK,install,ios,<2h,1,2022-01-01
PublisherB,Private Hire,DE,UK,UK,install,ios,no data,18,2022-01-01
PublisherB,Private Hire,DE,#N/A,UK,install,ios,<2h,1,2022-01-01
PublisherB,Private Hire,DE,#N/A,UK,install,ios,no data,1,2022-01-01
PublisherD,TAXI,DE,#N/A,UK,retargeting,android,<2h,1,2022-01-01
PublisherD,TAXI,DE,UK,UK,retargeting,ios,<2h,1,2022-01-01
PublisherD,TAXI,DE,FR,UK,retargeting,ios,<2h,1,2022-01-01
PublisherD,Private Hire,DE,DE,UK,retargeting,ios,<2h,3,2022-01-01
PublisherD,Private Hire,DE,#N/A,UK,retargeting,ios,<2h,3,2022-01-01
PublisherF,Private Hire,DE,DE,UK,install,android,<24h,1,2022-01-01
PublisherI,TAXI,DE,UK,UK,install,No Device,<2h,1,2022-01-01
PublisherI,TAXI,DE,DE,UK,install,ios,<24h,2,2022-01-01
PublisherI,TAXI,DE,UK,UK,install,ios,<24h,2,2022-01-01
PublisherI,TAXI,DE,UK,UK,install,ios,<2h,7,2022-01-01
PublisherI,TAXI,DE,IT,UK,retargeting,No Device,<24h,1,2022-01-01
PublisherI,TAXI,DE,UK,UK,retargeting,android,>24h,1,2022-01-01
PublisherI,Private Hire,DE,UK,UK,install,No Device,<2h,1,2022-01-01
PublisherI,Private Hire,DE,UK,UK,install,ios,<24h,1,2022-01-01
PublisherI,Private Hire,DE,UK,UK,install,ios,<2h,9,2022-01-01
PublisherI,Private Hire,DE,UK,UK,retargeting,android,<2h,1,2022-01-01
PublisherK,Other,DE,UK,UK,install,No Device,<2h,1,2022-01-01
PublisherK,TAXI,DE,UK,UK,install,No Device,<2h,1,2022-01-01
PublisherK,TAXI,DE,UK,UK,install,android,<24h,1,2022-01-01
PublisherK,TAXI,DE,UK,UK,install,ios,<2h,10,2022-01-01
PublisherK,Private Hire,DE,UK,UK,install,android,<24h,1,2022-01-01
PublisherK,Private Hire,DE,UK,UK,install,android,<2h,1,2022-01-01
PublisherK,Private Hire,DE,DE,UK,install,ios,<2h,1,2022-01-01
PublisherK,Private Hire,DE,UK,UK,install,ios,<24h,1,2022-01-01
PublisherK,Private Hire,DE,UK,UK,install,ios,<2h,5,2022-01-01
PublisherK,Private Hire,DE,#N/A,UK,install,ios,<24h,1,2022-01-01
PublisherN,Other,DE,UK,UK,retargeting,No Device,<2h,1,2022-01-01
PublisherN,TAXI,DE,UK,UK,install,ios,>24h,1,2022-01-01
PublisherN,TAXI,DE,DE,UK,retargeting,ios,<2h,1,2022-01-01
PublisherN,TAXI,DE,UK,UK,retargeting,ios,<24h,1,2022-01-01
PublisherN,Private Hire,DE,UK,UK,install,ios,<24h,2,2022-01-01
PublisherN,Private Hire,DE,UK,UK,retargeting,ios,<24h,1,2022-01-01
PublisherS,Other,DE,UK,UK,install,No Device,<2h,1,2022-01-01
PublisherS,Other,DE,UK,UK,install,ios,<24h,1,2022-01-01
PublisherS,Other,DE,UK,UK,install,ios,<2h,1,2022-01-01
PublisherS,TAXI,DE,UK,UK,install,No Device,<2h,3,2022-01-01
PublisherS,TAXI,DE,UK,UK,install,ios,<24h,5,2022-01-01
PublisherS,TAXI,DE,UK,UK,install,ios,<2h,14,2022-01-01
PublisherS,Private Hire,DE,UK,UK,install,No Device,<2h,1,2022-01-01
PublisherS,Private Hire,DE,DE,UK,install,ios,<2h,1,2022-01-01
